SignId,Id,X,Y,Z,Retro,Angle,Distance,UTC,R,G,B,H,S,V,pX,pY
10,58104,33.7872617,-84.4060199,246.015,0.76,-0.137,7.620,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.821,0.162
10,58105,33.7872617,-84.4060199,245.937,0.77,-0.148,7.627,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.821,0.247
10,58106,33.7872616,-84.4060197,245.861,0.77,-0.158,7.614,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.810,0.329
10,58107,33.7872616,-84.4060196,245.783,0.77,-0.168,7.622,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.810,0.413
10,58108,33.7872615,-84.4060194,245.708,0.77,-0.178,7.610,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.800,0.495
10,58109,33.7872615,-84.4060194,245.628,0.78,-0.189,7.625,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.800,0.581
10,58110,33.7872614,-84.4060192,245.553,0.74,-0.199,7.618,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.790,0.662
10,58111,33.7872613,-84.4060190,245.476,0.77,-0.209,7.618,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.780,0.746
10,58112,33.7872613,-84.4060189,245.399,0.77,-0.220,7.620,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.781,0.829
10,58113,33.7872613,-84.4060189,245.319,0.71,-0.230,7.637,66094.81000,-1,-1,-1,-1.0,-1.000,-1.000,0.781,0.916
10,58171,33.7872613,-84.4060201,246.040,0.76,-0.137,7.498,66094.82300,-1,-1,-1,-1.0,-1.000,-1.000,0.774,0.135
10,58172,33.7872612,-84.4060200,245.965,0.76,-0.148,7.489,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.762,0.216
10,58173,33.7872612,-84.4060199,245.887,0.77,-0.158,7.496,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.762,0.301
10,58174,33.7872611,-84.4060197,245.813,0.77,-0.168,7.487,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.751,0.381
10,58175,33.7872611,-84.4060198,245.733,0.77,-0.178,7.513,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.750,0.468
10,58176,33.7872610,-84.4060194,245.662,0.78,-0.189,7.485,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.544
10,58177,33.7872610,-84.4060194,245.585,0.78,-0.199,7.494,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.628
10,58178,33.7872609,-84.4060191,245.511,0.76,-0.209,7.484,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.732,0.708
10,58179,33.7872608,-84.4060190,245.437,0.76,-0.219,7.480,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.788
10,58180,33.7872608,-84.4060190,245.358,0.76,-0.230,7.499,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.873
10,58181,33.7872607,-84.4060187,245.285,0.76,-0.240,7.489,66094.82400,-1,-1,-1,-1.0,-1.000,-1.000,0.714,0.952
10,58234,33.7872609,-84.4060205,246.137,0.74,-0.127,7.382,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.728,0.030
10,58235,33.7872608,-84.4060203,246.064,0.77,-0.137,7.367,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.715,0.109
10,58236,33.7872607,-84.4060201,245.991,0.75,-0.148,7.356,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.702,0.188
10,58237,33.7872607,-84.4060200,245.916,0.75,-0.158,7.357,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.702,0.269
10,58238,33.7872607,-84.4060199,245.840,0.75,-0.168,7.361,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.702,0.352
10,58239,33.7872606,-84.4060198,245.766,0.75,-0.178,7.361,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.691,0.432
10,58240,33.7872605,-84.4060196,245.692,0.77,-0.189,7.358,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.680,0.512
10,58241,33.7872605,-84.4060196,245.615,0.77,-0.199,7.372,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.680,0.595
10,58242,33.7872604,-84.4060193,245.544,0.77,-0.209,7.357,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.670,0.672
10,58243,33.7872603,-84.4060191,245.472,0.77,-0.220,7.347,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.661,0.750
10,58244,33.7872603,-84.4060189,245.399,0.77,-0.230,7.347,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.664,0.829
10,58245,33.7872603,-84.4060189,245.322,0.76,-0.240,7.359,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.664,0.912
10,58246,33.7872603,-84.4060189,245.244,0.63,-0.250,7.381,66094.83700,-1,-1,-1,-1.0,-1.000,-1.000,0.664,0.997
10,58299,33.7872604,-84.4060204,246.163,0.53,-0.127,7.232,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.668,0.002
10,58300,33.7872603,-84.4060202,246.091,0.78,-0.137,7.221,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.655,0.080
10,58301,33.7872603,-84.4060203,246.015,0.76,-0.148,7.242,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.655,0.162
10,58302,33.7872602,-84.4060200,245.945,0.75,-0.158,7.217,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.643,0.238
10,58303,33.7872602,-84.4060199,245.871,0.76,-0.168,7.222,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.643,0.318
10,58304,33.7872600,-84.4060195,245.803,0.76,-0.178,7.194,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.621,0.392
10,58305,33.7872601,-84.4060197,245.725,0.78,-0.189,7.224,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.632,0.476
10,58306,33.7872600,-84.4060196,245.652,0.78,-0.199,7.224,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.620,0.555
10,58307,33.7872600,-84.4060194,245.580,0.78,-0.209,7.219,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.622,0.633
10,58308,33.7872599,-84.4060193,245.506,0.77,-0.220,7.226,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.611,0.713
10,58309,33.7872598,-84.4060191,245.435,0.77,-0.230,7.221,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.602,0.790
10,58310,33.7872598,-84.4060190,245.362,0.77,-0.240,7.225,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.603,0.869
10,58311,33.7872597,-84.4060187,245.293,0.77,-0.250,7.211,66094.85000,-1,-1,-1,-1.0,-1.000,-1.000,0.597,0.944
10,58369,33.7872599,-84.4060204,246.115,0.77,-0.137,7.097,66094.86300,-1,-1,-1,-1.0,-1.000,-1.000,0.608,0.054
10,58370,33.7872598,-84.4060203,246.043,0.76,-0.147,7.093,66094.86300,-1,-1,-1,-1.0,-1.000,-1.000,0.596,0.132
10,58371,33.7872598,-84.4060202,245.971,0.75,-0.158,7.091,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.596,0.210
10,58372,33.7872597,-84.4060201,245.899,0.77,-0.168,7.092,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.583,0.288
10,58373,33.7872597,-84.4060200,245.827,0.77,-0.178,7.095,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.583,0.366
10,58374,33.7872596,-84.4060198,245.757,0.74,-0.189,7.087,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.572,0.442
10,58375,33.7872596,-84.4060197,245.684,0.77,-0.199,7.092,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.572,0.521
10,58376,33.7872595,-84.4060194,245.616,0.77,-0.209,7.078,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.563,0.594
10,58377,33.7872594,-84.4060193,245.543,0.78,-0.219,7.086,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.552,0.673
10,58378,33.7872594,-84.4060192,245.472,0.77,-0.230,7.088,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.553,0.750
10,58379,33.7872593,-84.4060190,245.402,0.77,-0.240,7.081,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.545,0.826
10,58380,33.7872592,-84.4060188,245.332,0.77,-0.250,7.082,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.537,0.902
10,58381,33.7872592,-84.4060188,245.258,0.71,-0.260,7.095,66094.86400,-1,-1,-1,-1.0,-1.000,-1.000,0.537,0.982
10,58438,33.7872594,-84.4060204,246.139,0.76,-0.137,6.956,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.549,0.028
10,58439,33.7872593,-84.4060202,246.070,0.77,-0.148,6.945,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.536,0.103
10,58440,33.7872592,-84.4060201,246.000,0.77,-0.158,6.940,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.524,0.179
10,58441,33.7872593,-84.4060202,245.926,0.77,-0.168,6.964,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.536,0.259
10,58442,33.7872592,-84.4060201,245.855,0.75,-0.178,6.965,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.524,0.335
10,58443,33.7872591,-84.4060196,245.791,0.76,-0.189,6.928,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.513,0.405
10,58444,33.7872591,-84.4060197,245.717,0.78,-0.199,6.953,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.513,0.485
10,58445,33.7872591,-84.4060196,245.646,0.78,-0.209,6.956,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.513,0.562
10,58446,33.7872590,-84.4060196,245.575,0.78,-0.219,6.964,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.502,0.639
10,58447,33.7872589,-84.4060193,245.506,0.77,-0.230,6.957,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.493,0.713
10,58448,33.7872589,-84.4060192,245.436,0.78,-0.240,6.958,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.495,0.789
10,58449,33.7872588,-84.4060191,245.366,0.77,-0.250,6.961,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.484,0.865
10,58450,33.7872588,-84.4060189,245.296,0.76,-0.261,6.966,66094.87700,-1,-1,-1,-1.0,-1.000,-1.000,0.489,0.940
10,58513,33.7872588,-84.4060204,246.165,0.54,-0.137,6.807,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.478,0.000
10,58514,33.7872588,-84.4060203,246.094,0.77,-0.148,6.815,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.477,0.077
10,58515,33.7872588,-84.4060203,246.024,0.74,-0.158,6.822,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.477,0.153
10,58516,33.7872588,-84.4060202,245.955,0.76,-0.168,6.822,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.477,0.227
10,58517,33.7872587,-84.4060199,245.889,0.75,-0.178,6.805,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.464,0.299
10,58518,33.7872587,-84.4060199,245.818,0.75,-0.189,6.816,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.464,0.376
10,58519,33.7872586,-84.4060198,245.749,0.75,-0.199,6.816,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.453,0.450
10,58520,33.7872586,-84.4060196,245.682,0.77,-0.209,6.811,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.454,0.523
10,58521,33.7872585,-84.4060195,245.613,0.76,-0.219,6.813,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.443,0.597
10,58522,33.7872585,-84.4060194,245.544,0.77,-0.230,6.816,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.444,0.672
10,58523,33.7872584,-84.4060193,245.475,0.77,-0.240,6.820,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.434,0.747
10,58524,33.7872584,-84.4060192,245.404,0.77,-0.250,6.830,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.436,0.824
10,58525,33.7872583,-84.4060189,245.340,0.75,-0.261,6.816,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.431,0.893
10,58526,33.7872583,-84.4060189,245.267,0.76,-0.271,6.837,66094.89000,-1,-1,-1,-1.0,-1.000,-1.000,0.431,0.972
10,58590,33.7872584,-84.4060205,246.120,0.77,-0.147,6.685,66094.90300,-1,-1,-1,-1.0,-1.000,-1.000,0.431,0.049
10,58591,33.7872584,-84.4060206,246.049,0.75,-0.158,6.704,66094.90300,-1,-1,-1,-1.0,-1.000,-1.000,0.433,0.126
10,58592,33.7872583,-84.4060204,245.982,0.76,-0.168,6.696,66094.90300,-1,-1,-1,-1.0,-1.000,-1.000,0.419,0.198
10,58593,33.7872582,-84.4060201,245.917,0.77,-0.178,6.679,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.405,0.268
10,58594,33.7872582,-84.4060200,245.849,0.77,-0.189,6.686,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.405,0.342
10,58595,33.7872582,-84.4060200,245.780,0.74,-0.199,6.691,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.405,0.417
10,58596,33.7872580,-84.4060195,245.721,0.77,-0.209,6.651,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.384,0.481
10,58597,33.7872580,-84.4060194,245.651,0.76,-0.219,6.663,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.386,0.556
10,58598,33.7872580,-84.4060195,245.579,0.77,-0.230,6.689,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.384,0.634
10,58599,33.7872580,-84.4060194,245.512,0.76,-0.240,6.687,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.386,0.707
10,58600,33.7872580,-84.4060195,245.439,0.76,-0.250,6.717,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.384,0.786
10,58601,33.7872579,-84.4060191,245.377,0.75,-0.260,6.695,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.380,0.853
10,58602,33.7872578,-84.4060190,245.311,0.75,-0.271,6.695,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.371,0.924
10,58603,33.7872578,-84.4060189,245.241,0.73,-0.281,6.709,66094.90400,-1,-1,-1,-1.0,-1.000,-1.000,0.373,1.000
10,58661,33.7872580,-84.4060207,246.142,0.74,-0.148,6.564,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.387,0.025
10,58662,33.7872578,-84.4060203,246.079,0.75,-0.158,6.540,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.358,0.093
10,58663,33.7872578,-84.4060202,246.013,0.76,-0.168,6.536,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.358,0.165
10,58664,33.7872578,-84.4060202,245.944,0.76,-0.178,6.552,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.358,0.239
10,58665,33.7872578,-84.4060202,245.878,0.73,-0.189,6.554,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.358,0.311
10,58666,33.7872576,-84.4060198,245.816,0.74,-0.199,6.532,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.334,0.378
10,58667,33.7872577,-84.4060199,245.746,0.75,-0.209,6.549,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.345,0.453
10,58668,33.7872576,-84.4060196,245.683,0.75,-0.219,6.540,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.336,0.522
10,58669,33.7872576,-84.4060197,245.613,0.76,-0.230,6.556,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.335,0.597
10,58670,33.7872575,-84.4060196,245.547,0.76,-0.240,6.562,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.324,0.669
10,58671,33.7872575,-84.4060194,245.481,0.77,-0.250,6.564,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.327,0.740
10,58672,33.7872574,-84.4060192,245.418,0.76,-0.261,6.552,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.320,0.808
10,58673,33.7872574,-84.4060191,245.349,0.75,-0.271,6.568,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.322,0.883
10,58674,33.7872573,-84.4060189,245.286,0.76,-0.281,6.562,66094.91700,-1,-1,-1,-1.0,-1.000,-1.000,0.317,0.951
10,58737,33.7872575,-84.4060206,246.101,0.76,-0.158,6.426,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.327,0.069
10,58738,33.7872573,-84.4060203,246.040,0.76,-0.168,6.403,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.299,0.135
10,58739,33.7872574,-84.4060203,245.972,0.77,-0.178,6.419,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.311,0.209
10,58740,33.7872573,-84.4060202,245.907,0.74,-0.189,6.420,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.298,0.279
10,58741,33.7872572,-84.4060201,245.844,0.73,-0.199,6.414,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.286,0.347
10,58742,33.7872572,-84.4060200,245.778,0.75,-0.209,6.420,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.286,0.419
10,58743,33.7872572,-84.4060198,245.714,0.75,-0.219,6.415,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.286,0.488
10,58744,33.7872571,-84.4060197,245.649,0.76,-0.230,6.421,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.275,0.558
10,58745,33.7872571,-84.4060197,245.582,0.76,-0.240,6.431,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.275,0.631
10,58746,33.7872570,-84.4060194,245.522,0.76,-0.250,6.417,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.269,0.696
10,58747,33.7872569,-84.4060193,245.457,0.77,-0.261,6.419,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.259,0.766
10,58748,33.7872570,-84.4060193,245.388,0.75,-0.271,6.439,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.271,0.841
10,58749,33.7872569,-84.4060191,245.325,0.77,-0.281,6.439,66094.93000,-1,-1,-1,-1.0,-1.000,-1.000,0.266,0.909
10,58808,33.7872570,-84.4060207,246.127,0.51,-0.158,6.294,66094.94300,-1,-1,-1,-1.0,-1.000,-1.000,0.271,0.041
10,58809,33.7872569,-84.4060206,246.064,0.75,-0.168,6.288,66094.94300,-1,-1,-1,-1.0,-1.000,-1.000,0.257,0.109
10,58810,33.7872569,-84.4060204,246.001,0.77,-0.178,6.284,66094.94300,-1,-1,-1,-1.0,-1.000,-1.000,0.253,0.177
10,58811,33.7872569,-84.4060203,245.938,0.74,-0.189,6.284,66094.94300,-1,-1,-1,-1.0,-1.000,-1.000,0.252,0.246
10,58812,33.7872568,-84.4060202,245.875,0.74,-0.199,6.281,66094.94400,-1,-1,-1,-1.0,-1.000,-1.000,0.239,0.314
10,58813,33.7872567,-84.4060200,245.813,0.76,-0.209,6.276,66094.94400,-1,-1,-1,-1.0,-1.000,-1.000,0.226,0.381
10,58814,33.7872567,-84.4060199,245.749,0.74,-0.219,6.280,66094.94400,-1,-1,-1,-1.0,-1.000,-1.000,0.226,0.450
10,58815,33.7872566,-84.4060198,245.686,0.77,-0.230,6.279,66094.94400,-1,-1,-1,-1.0,-1.000,-1.000,0.215,0.518
10,58816,33.7872566,-84.4060196,245.624,0.75,-0.240,6.279,66094.94400,-1,-1,-1,-1.0,-1.000,-1.000,0.218,0.585
10,58817,33.7872565,-84.4060195,245.561,0.77,-0.250,6.280,66094.94400,-1,-1,-1,-1.0,-1.000,-1.000,0.208,0.654
10,58818,33.7872565,-84.4060195,245.495,0.77,-0.260,6.293,66094.94400,-1,-1,-1,-1.0,-1.000,-1.000,0.208,0.725
10,58819,33.7872565,-84.4060194,245.431,0.76,-0.271,6.299,66094.94400,-1,-1,-1,-1.0,-1.000,-1.000,0.211,0.794
10,58820,33.7872564,-84.4060192,245.369,0.75,-0.281,6.298,66094.94400,-1,-1,-1,-1.0,-1.000,-1.000,0.206,0.861
10,58884,33.7872565,-84.4060206,246.027,0.75,-0.178,6.158,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.211,0.149
10,58885,33.7872564,-84.4060203,245.968,0.76,-0.189,6.141,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.193,0.213
10,58886,33.7872563,-84.4060203,245.905,0.75,-0.199,6.148,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.181,0.281
10,58887,33.7872563,-84.4060202,245.843,0.77,-0.209,6.150,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.180,0.348
10,58888,33.7872563,-84.4060202,245.778,0.72,-0.219,6.164,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.180,0.419
10,58889,33.7872562,-84.4060199,245.718,0.77,-0.230,6.154,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.167,0.484
10,58890,33.7872561,-84.4060197,245.659,0.74,-0.240,6.146,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.158,0.548
10,58891,33.7872561,-84.4060196,245.597,0.77,-0.250,6.148,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.160,0.615
10,58892,33.7872561,-84.4060195,245.535,0.76,-0.260,6.151,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.163,0.682
10,58893,33.7872560,-84.4060194,245.472,0.76,-0.271,6.156,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.155,0.750
10,58894,33.7872560,-84.4060193,245.408,0.76,-0.281,6.170,66094.95700,-1,-1,-1,-1.0,-1.000,-1.000,0.159,0.819
10,58956,33.7872560,-84.4060206,245.992,0.68,-0.189,6.032,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.155,0.187
10,58957,33.7872559,-84.4060204,245.934,0.76,-0.199,6.017,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.137,0.250
10,58958,33.7872558,-84.4060201,245.875,0.75,-0.209,6.006,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.119,0.314
10,58959,33.7872558,-84.4060202,245.812,0.73,-0.219,6.019,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.121,0.382
10,58960,33.7872558,-84.4060201,245.751,0.74,-0.230,6.022,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.119,0.448
10,58961,33.7872557,-84.4060199,245.691,0.75,-0.240,6.024,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.108,0.513
10,58962,33.7872557,-84.4060198,245.630,0.76,-0.250,6.025,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.109,0.579
10,58963,33.7872556,-84.4060197,245.570,0.77,-0.260,6.028,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.100,0.644
10,58964,33.7872556,-84.4060196,245.508,0.75,-0.271,6.034,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.103,0.711
10,58965,33.7872555,-84.4060194,245.448,0.77,-0.281,6.034,66094.97000,-1,-1,-1,-1.0,-1.000,-1.000,0.102,0.776
10,59023,33.7872555,-84.4060206,245.959,0.58,-0.199,5.902,66094.98300,-1,-1,-1,-1.0,-1.000,-1.000,0.102,0.223
10,59024,33.7872554,-84.4060203,245.905,0.77,-0.209,5.875,66094.98400,-1,-1,-1,-1.0,-1.000,-1.000,0.077,0.281
10,59025,33.7872554,-84.4060202,245.844,0.75,-0.219,5.885,66094.98400,-1,-1,-1,-1.0,-1.000,-1.000,0.074,0.347
10,59026,33.7872553,-84.4060201,245.785,0.75,-0.230,5.885,66094.98400,-1,-1,-1,-1.0,-1.000,-1.000,0.060,0.411
10,59027,33.7872553,-84.4060200,245.725,0.76,-0.240,5.891,66094.98400,-1,-1,-1,-1.0,-1.000,-1.000,0.060,0.476
10,59028,33.7872552,-84.4060199,245.666,0.75,-0.250,5.889,66094.98400,-1,-1,-1,-1.0,-1.000,-1.000,0.049,0.540
10,59029,33.7872551,-84.4060195,245.613,0.76,-0.260,5.867,66094.98400,-1,-1,-1,-1.0,-1.000,-1.000,0.061,0.597
10,59030,33.7872552,-84.4060198,245.545,0.76,-0.271,5.905,66094.98400,-1,-1,-1,-1.0,-1.000,-1.000,0.052,0.671
10,59031,33.7872552,-84.4060197,245.482,0.72,-0.281,5.920,66094.98400,-1,-1,-1,-1.0,-1.000,-1.000,0.056,0.739
10,59091,33.7872551,-84.4060208,245.923,0.53,-0.209,5.790,66094.99700,-1,-1,-1,-1.0,-1.000,-1.000,0.087,0.262
10,59092,33.7872550,-84.4060205,245.870,0.72,-0.219,5.766,66094.99700,-1,-1,-1,-1.0,-1.000,-1.000,0.055,0.319
10,59093,33.7872549,-84.4060203,245.813,0.62,-0.230,5.761,66094.99700,-1,-1,-1,-1.0,-1.000,-1.000,0.032,0.381
10,59094,33.7872549,-84.4060203,245.753,0.61,-0.240,5.774,66094.99700,-1,-1,-1,-1.0,-1.000,-1.000,0.032,0.446
10,59095,33.7872549,-84.4060202,245.695,0.59,-0.250,5.775,66094.99700,-1,-1,-1,-1.0,-1.000,-1.000,0.023,0.509
10,59096,33.7872548,-84.4060200,245.638,0.55,-0.260,5.772,66094.99700,-1,-1,-1,-1.0,-1.000,-1.000,0.000,0.570
10,59097,33.7872548,-84.4060200,245.577,0.54,-0.271,5.789,66094.99700,-1,-1,-1,-1.0,-1.000,-1.000,0.000,0.636
11,61039,33.7872637,-84.4060861,245.626,0.51,-0.178,7.929,66095.42300,-1,-1,-1,-1.0,-1.000,-1.000,1.000,0.607
11,61040,33.7872636,-84.4060859,245.547,0.57,-0.189,7.926,66095.42300,-1,-1,-1,-1.0,-1.000,-1.000,0.988,0.693
11,61101,33.7872633,-84.4060864,245.880,0.78,-0.148,7.777,66095.43600,-1,-1,-1,-1.0,-1.000,-1.000,0.953,0.330
11,61102,33.7872632,-84.4060861,245.804,0.78,-0.158,7.763,66095.43600,-1,-1,-1,-1.0,-1.000,-1.000,0.941,0.413
11,61103,33.7872632,-84.4060861,245.723,0.78,-0.168,7.775,66095.43600,-1,-1,-1,-1.0,-1.000,-1.000,0.941,0.501
11,61104,33.7872632,-84.4060860,245.643,0.78,-0.178,7.783,66095.43600,-1,-1,-1,-1.0,-1.000,-1.000,0.941,0.588
11,61105,33.7872631,-84.4060858,245.567,0.78,-0.189,7.773,66095.43600,-1,-1,-1,-1.0,-1.000,-1.000,0.930,0.671
11,61106,33.7872631,-84.4060856,245.489,0.77,-0.199,7.773,66095.43600,-1,-1,-1,-1.0,-1.000,-1.000,0.931,0.756
11,61165,33.7872628,-84.4060865,245.972,0.77,-0.137,7.629,66095.45000,-1,-1,-1,-1.0,-1.000,-1.000,0.895,0.230
11,61166,33.7872628,-84.4060864,245.894,0.77,-0.148,7.634,66095.45000,-1,-1,-1,-1.0,-1.000,-1.000,0.895,0.315
11,61167,33.7872628,-84.4060862,245.817,0.78,-0.158,7.633,66095.45000,-1,-1,-1,-1.0,-1.000,-1.000,0.894,0.399
11,61168,33.7872627,-84.4060861,245.740,0.79,-0.168,7.629,66095.45000,-1,-1,-1,-1.0,-1.000,-1.000,0.882,0.483
11,61169,33.7872627,-84.4060860,245.662,0.79,-0.178,7.639,66095.45000,-1,-1,-1,-1.0,-1.000,-1.000,0.882,0.568
