sign_id,Shape,RFRAME,LFRAME,SEQUENCE,TC,OVERHEAD,CONDITION,SUPPORT,mutcd_code,ID,long,lat,alt,X1,Y1,X2,Y2,rclink,RouteNo,County,District,ImagePath,physical_condition,overhead_type,frame_id_2018,frame_path_2018,bbox_x1,bbox_y1,bbox_x2,bbox_y2
14487,,750,752,FR_I285_Lane5_CW_Run1(0).avi,51542.258,0,0,0,D9-18,1137,-84.49683488,33.81556526,255.9758609,2288.61624,525.9631,1549.02214,606.13284,671040700,407,67,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\00750.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,18768,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/18768.jpg,1857.42,230.4,2429.64,785.92
14488,,700,702,FR_I285_Lane5_CW_Run1(0).avi,51532.12,0,0,0,D9-18,1138,-84.49722734,33.81344641,253.2741214,1885.1107,515.09594,1362.31365,593.00738,671040700,407,67,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\00700.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,18719,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/18719.jpg,1585.08,256,2187.9,775.68
14491,,653,654,FR_I285_Lane5_CW_Run1(0).avi,51522.094,0,0,0,WZ-1F,1141,-84.4967336,33.81131943,248.9949953,2345.49447,578.45019,1660.09963,623.61624,671040700,407,67,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\00653.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
14492,,631,634,FR_I285_Lane5_CW_Run1(0).avi,51517.845,3,0,0,E1-1,1142,-84.49634518,33.81066319,254.0921128,1061.62712,44.08475,790.2952,324.27306,671040700,407,67,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\00631.jpg"" width=""512"" height=""384"" />",Good Condition,Butterfly,18650,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/18650.jpg,621.18,10.24,1061.82,450.56
14493,,629,631,FR_I285_Lane5_CW_Run1(0).avi,51517.223,0,0,0,I-2,1143,-84.49619031,33.81042473,247.7073907,2067.93844,630.59068,1208.74542,675.14143,671040700,407,67,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\00629.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,18648,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/18648.jpg,1364.76,473.6,1753.38,793.6
14495,,2264,2265,FR_I285_Lane5_CW_Run1(0).avi,51853.987,0,0,0,D12-5a,1162,-84.47369858,33.87816801,290.5065789,1993.35645,254.03314,2181.50178,275.50569,671040700,407,67,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\02264.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18383,,20682,20685,FR_I285_Lane5_CW_Run1(0).avi,55632.902,1,0,0,E1-2b,7,-84.48741683,33.79740435,249.7789809,1172.24292,20.40236,1195.27025,10.95845,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20682.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18385,,20677,20678,FR_I285_Lane5_CW_Run1(0).avi,55631.284,0,0,0,D/M-UD,9,-84.4872749,33.79697724,246.7472733,2053.87331,194.20103,2324.02984,190.33164,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20677.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18387,,20625,20626,FR_I285_Lane5_CW_Run1(0).avi,55620.252,0,0,0,R2-1,11,-84.48740697,33.79466947,250.8033133,1973.15939,190.11247,2185.37142,194.25919,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20625.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,18255,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/18255.jpg,1796.22,611.84,1995.12,896
18390,,20557,20558,FR_I285_Lane5_CW_Run1(0).avi,55606.552,0,0,0,m1-10,14,-84.48870891,33.79181532,258.5329053,2003.90315,125.13404,2181.39602,120.13293,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20557.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,18177,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/18177.jpg,651.78,665.6,722.16,727.04
18391,,20544,20547,FR_I285_Lane5_CW_Run1(0).avi,55604.354,2,0,0,E0-1a,15,-84.48896347,33.79146993,262.4370792,1561.4712,17.88076,1587.25832,7.64489,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20544.jpg"" width=""512"" height=""384"" />",Good Condition,Cantilever,18168,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/18168.jpg,645.66,496.64,850.68,647.68
18392,,20546,20548,FR_I285_Lane5_CW_Run1(0).avi,55604.553,0,0,0,D10-4,16,-84.48896765,33.7914546,258.5572224,2091.30394,201.10143,2247.46421,208.94879,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20546.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18395,,20454,20456,FR_I285_Lane5_CW_Run1(0).avi,55586.472,0,0,0,W4-1,19,-84.49180248,33.78805205,268.4433002,2001.93376,147.63873,2189.07858,137.94591,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20454.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,18086,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/18086.jpg,1808.46,514.56,2041.02,788.48
18396,,20415,20417,FR_I285_Lane5_CW_Run1(0).avi,55578.497,4,0,0,D3-1,20,-84.49298898,33.78669198,272.9324949,1371.56556,21.97858,1386.143,4.52023,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20415.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
18398,,20408,20411,FR_I285_Lane5_CW_Run1(0).avi,55577.292,4,0,0,E0-1a,22,-84.4930653,33.78668177,273.9233552,1158.84345,17.9188,1150.08898,2.51736,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20408.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
18400,,20384,20386,FR_I285_Lane5_CW_Run1(0).avi,55572.158,0,0,0,MEM-1,24,-84.49380189,33.78552379,268.5065048,2263.01726,131.47203,2420.14807,125.92648,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20384.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,18018,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/18018.jpg,1992.06,593.92,2392.92,744.96
18401,,20368,20369,FR_I285_Lane5_CW_Run1(0).avi,55568.648,0,0,0,WZ-1F,25,-84.49439979,33.78489437,267.3832649,2077.21585,48.0276,2247.15592,34.59407,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20368.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18403,,20352,20353,FR_I285_Lane5_CW_Run1(0).avi,55565.333,0,0,0,E5-1a,27,-84.49484678,33.78425939,266.0091091,2053.3592,79.5139,2219.59155,58.05331,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20352.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17986,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/17986.jpg,2037.96,409.6,2337.84,704
18405,,20319,20322,FR_I285_Lane5_CW_Run1(0).avi,55559.045,1,0,0,E1-2b,29,-84.49542693,33.78323231,270.7320358,1518.58019,-44.96325,1522.99293,-56.14696,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20319.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18406,,20306,20307,FR_I285_Lane5_CW_Run1(0).avi,55555.949,0,0,0,GSP-1,30,-84.4956603,33.78237954,262.1061761,2231.20545,137.48824,2404.93471,129.92963,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20306.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17939,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0012/17939.jpg,1989,578.56,2261.34,806.4
18408,,20227,20228,FR_I285_Lane5_CW_Run1(0).avi,55539.459,0,0,0,D10-4,32,-84.49594297,33.7788702,257.5850221,2165.03334,225.20543,2400.72427,241.60031,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20227.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17861,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17861.jpg,2310.3,647.68,2411.28,947.2
18410,,20166,20169,FR_I285_Lane5_CW_Run1(0).avi,55527.545,3,0,0,E1-1,34,-84.49594963,33.77635533,260.3529169,1545.20689,16.76427,1558.88936,6.99064,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20166.jpg"" width=""512"" height=""384"" />",Good Condition,Butterfly,17802,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17802.jpg,1037.34,64,1627.92,522.24
18412,,20136,20138,FR_I285_Lane5_CW_Run1(0).avi,55521.129,0,0,0,D3-3i,36,-84.49590209,33.774907,255.3616359,2204.14507,110.24196,2356.70002,99.08387,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20136.jpg"" width=""512"" height=""384"" />",Post Failure,Ground,17772,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17772.jpg,2172.6,409.6,2435.76,855.04
18413,,20112,20114,FR_I285_Lane5_CW_Run1(0).avi,55516.281,0,0,0,R560-1,37,-84.49593159,33.7738443,253.9549251,2233.93215,92.27099,2426.73409,71.85036,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20112.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17748,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17748.jpg,1848.24,529.92,2019.6,744.96
18415,,20087,20089,FR_I285_Lane5_CW_Run1(0).avi,55511.286,0,0,0,R2-1,39,-84.49582897,33.77269957,252.6026026,2110.01074,129.83537,2325.69961,120.96408,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20087.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17723,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17723.jpg,1918.62,560.64,2126.7,844.8
18417,,20051,20053,FR_I285_Lane5_CW_Run1(0).avi,55504.214,3,0,0,E1-1,41,-84.49544369,33.77125029,256.8695019,1624.38466,10.10569,1637.46836,6.01847,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20051.jpg"" width=""512"" height=""384"" />",Good Condition,Butterfly,17688,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17688.jpg,1116.9,5.12,1780.92,496.64
18420,,20001,20002,FR_I285_Lane5_CW_Run1(0).avi,55494.147,0,0,0,W3-5v,44,-84.49460675,33.76903965,257.0855966,2207.37079,194.21552,2329.48459,193.80944,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\20001.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17637,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17637.jpg,2071.62,660.48,2209.32,808.96
18421,,19935,19937,FR_I285_Lane5_CW_Run1(0).avi,55481.24,0,0,0,W8-5,45,-84.49325206,33.76630429,268.2272736,2125.12961,84.18338,2334.34733,57.50947,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19935.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17572,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17572.jpg,1989,448,2187.9,737.28
18423,,19933,19934,FR_I285_Lane5_CW_Run1(0).avi,55480.645,0,0,0,W4-1,47,-84.49319737,33.76618744,268.661903,2181.31144,80.5366,2387.51736,61.38944,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19933.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17569,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17569.jpg,1973.7,463.36,2145.06,719.36
18424,,19919,19920,FR_I285_Lane5_CW_Run1(0).avi,55477.812,0,0,0,MEM-1,48,-84.49292589,33.76567651,268.8325976,2215.64357,207.73194,2337.66958,235.31201,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19919.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17555,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17555.jpg,1860.48,709.12,2206.26,852.48
18425,,19881,19882,FR_I285_Lane5_CW_Run1(0).avi,55470.07,0,0,0,KM-1,51,-84.49260019,33.76396926,270.7464533,2172.28861,204.63773,2344.38362,210.73183,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19881.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17519,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17519.jpg,2215.44,706.56,2350.08,819.2
18426,,19859,19861,FR_I285_Lane5_CW_Run1(0).avi,55465.406,0,0,0,W4-3,52,-84.49257086,33.76295862,271.6515858,1612.27506,45.45873,1719.4956,18.24939,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19859.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17498,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17498.jpg,1872.72,263.68,2145.06,632.32
18430,,19759,19761,FR_I285_Lane5_CW_Run1(0).avi,55444.451,0,0,0,E5-1a,56,-84.49327823,33.75858247,269.0836754,2110.60623,146.54569,2379.38673,146.72686,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19759.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17399,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17399.jpg,1692.18,535.04,2034.9,829.44
18431,,19736,19738,FR_I285_Lane5_CW_Run1(0).avi,55439.822,1,0,0,E1-2b,57,-84.493638,33.75768129,275.008422,1433.79187,12.08755,1444.55147,8.52132,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19736.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18434,,19690,19691,FR_I285_Lane5_CW_Run1(0).avi,55430.078,0,0,0,R2-1,60,-84.49444855,33.75560286,272.3640064,1969.18808,133.12314,2140.74588,118.23471,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19690.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17330,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17330.jpg,2037.96,491.52,2270.52,788.48
18435,,19680,19681,FR_I285_Lane5_CW_Run1(0).avi,55427.965,0,0,0,WZ-1F,61,-84.49460099,33.75516035,272.6486743,2125.39306,149.26829,2308.7247,147.88484,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19680.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18437,,19660,19661,FR_I285_Lane5_CW_Run1(0).avi,55423.774,0,0,0,D12-5,63,-84.49489385,33.75434527,275.1660601,1993.87209,34.05984,2087.26588,17.00101,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19660.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18438,,19660,19661,FR_I285_Lane5_CW_Run1(0).avi,55423.774,0,0,0,SP-1,64,-84.49489792,33.75434374,273.5672533,2175.5005,129.93203,2328.44819,123.6751,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19660.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18439,,19636,19639,FR_I285_Lane5_CW_Run1(0).avi,55419.218,0,0,0,D3-1,65,-84.49538045,33.7534151,276.3524077,1293.91413,33.31332,1303.1538,11.69161,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19636.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18441,,19607,19608,FR_I285_Lane5_CW_Run1(0).avi,55412.663,0,0,0,W4-1,67,-84.49585065,33.75209794,274.4142413,2107.12013,152.78376,2309.75758,147.39484,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19607.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17248,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17248.jpg,1982.88,545.28,2209.32,826.88
18442,,19597,19598,FR_I285_Lane5_CW_Run1(0).avi,55410.542,0,0,0,E5-1a,68,-84.49600201,33.75166121,274.3591857,2157.65399,160.37779,2328.71368,160.39613,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19597.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,17238,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17238.jpg,2145.06,593.92,2405.16,888.32
18443,,19581,19583,FR_I285_Lane5_CW_Run1(0).avi,55407.371,0,0,0,D10-1,69,-84.49625917,33.75102964,271.8566187,2214.88506,382.24672,2444.40022,426.00666,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19581.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18444,,19572,19574,FR_I285_Lane5_CW_Run1(0).avi,55405.511,4,0,0,D3-1,70,-84.49647531,33.75071188,276.3929676,1321.35792,31.10432,1327.43279,14.87812,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19572.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
18445,,19564,19569,FR_I285_Lane5_CW_Run1(0).avi,55404.467,1,0,0,E1-2b,71,-84.49649114,33.75061514,279.5231409,1349.49187,-6.01093,1357.56106,-17.66251,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19564.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18446,,19527,19530,FR_I285_Lane5_CW_Run1(0).avi,55396.448,0,0,0,DEST-1,72,-84.4970519,33.74884122,274.282751,2029.77915,20.2481,2113.84923,8.10362,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19527.jpg"" width=""512"" height=""384"" />",Obstruction,Ground,17171,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/17171.jpg,1912.5,276.48,2331.72,629.76
18451,,19407,19409,FR_I285_Lane5_CW_Run1(0).avi,55372.267,1,0,0,E1-1,77,-84.49889591,33.74376403,276.7954393,1251.12217,-5.72514,1248.79391,-11.63917,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19407.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18452,,19352,19353,FR_I285_Lane5_CW_Run1(0).avi,55361.176,0,0,0,WZ-1F,78,-84.49957441,33.74115306,274.8363872,2043.89791,169.27188,2266.88333,169.82809,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19352.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18454,,19326,19328,FR_I285_Lane5_CW_Run1(0).avi,55356.177,0,0,0,D9-18,80,-84.49983619,33.74010415,275.6159746,2150.45608,81.02458,2317.12987,64.10366,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19326.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,16970,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/16970.jpg,1566.72,360.96,2099.16,821.76
18455,,19273,19276,FR_I285_Lane5_CW_Run1(0).avi,55345.515,4,0,0,D3-1,81,-84.50055627,33.73793671,275.9160556,1362.45418,21.26718,1367.33662,8.19111,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19273.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
18457,,19271,19273,FR_I285_Lane5_CW_Run1(0).avi,55344.876,4,0,0,E1-1,83,-84.50060908,33.73793981,278.5817658,1203.12859,-22.59804,1198.33939,-20.1617,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19271.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
18459,,19125,19127,FR_I285_Lane5_CW_Run1(0).avi,55314.832,0,0,0,MEM-1,85,-84.50206641,33.73134329,273.2237624,2015.46983,204.21406,2208.19114,219.83318,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19125.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18460,,19111,19112,FR_I285_Lane5_CW_Run1(0).avi,55311.71,0,0,0,R2-1,86,-84.5021312,33.73068144,273.6140877,2098.42047,199.5942,2297.69639,210.11867,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19111.jpg"" width=""512"" height=""384"" />",Post Failure,Ground,16757,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0011/16757.jpg,1933.92,629.76,2215.44,916.48
18462,,19007,19008,FR_I285_Lane5_CW_Run1(0).avi,55289.697,0,0,0,WZ-1F,88,-84.5023898,33.72608004,269.4218267,2232.59354,146.56238,2377.1573,147.70354,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\19007.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18463,,18982,18983,FR_I285_Lane5_CW_Run1(0).avi,55284.528,0,0,0,W4-1,89,-84.50246793,33.72494947,267.915489,2076.92381,154.45544,2284.84364,147.19258,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\18982.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,16629,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0010/16629.jpg,1900.26,509.44,2169.54,829.44
18464,,18940,18941,FR_I285_Lane5_CW_Run1(0).avi,55275.77,0,0,0,D10-1,90,-84.50249183,33.7230315,263.6676262,1958.48158,431.548,2185.7553,508.44965,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\18940.jpg"" width=""512"" height=""384"" />",Dirty,Ground,16587,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0010/16587.jpg,1936.98,698.88,2111.4,993.28
18466,,18912,18913,FR_I285_Lane5_CW_Run1(0).avi,55269.728,0,0,0,W8-13,92,-84.50247167,33.72183446,265.1008671,2041.56995,88.57395,2246.26736,76.27929,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\18912.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,16560,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0010/16560.jpg,1982.88,422.4,2221.56,739.84
18467,,18899,18901,FR_I285_Lane5_CW_Run1(0).avi,55267.3,0,0,0,E5-1a,93,-84.50243147,33.72131141,263.4312353,2197.24177,175.35898,2366.58239,179.35338,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\18899.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,16548,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0010/16548.jpg,2212.38,629.76,2444.94,896
18468,,18875,18877,FR_I285_Lane5_CW_Run1(0).avi,55262.45,1,0,0,E1-2b,94,-84.50246596,33.7204359,268.9094165,1452.81613,-35.29623,1456.02805,-43.26683,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\18875.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18470,,18809,18810,FR_I285_Lane5_CW_Run1(0).avi,55248.846,0,0,0,MEM-1,96,-84.5018177,33.71728144,260.4232637,2074.20386,196.83337,2304.91471,208.65984,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\18809.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,16457,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0010/16457.jpg,1829.88,668.16,2028.78,801.28
18471,,18724,18726,FR_I285_Lane5_CW_Run1(0).avi,55231.337,3,0,0,E0-1a,97,-84.50025399,33.71394815,267.8085226,1506.27535,23.79751,1519.22888,11.95922,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\18724.jpg"" width=""512"" height=""384"" />",Good Condition,Butterfly,16375,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0010/16375.jpg,1162.8,89.6,1551.42,504.32
